Permit_ID,Company,Status_Code,Status,Inspectable,Increment,Bond_ID,Bond_Type,Bond_Institution,Current_Bond_Acreage,Original_Bond_Amount,Current_Bond_Amount
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,6,01I-001476,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,306300,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,7,01I-001475,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,199300,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,8,01I-001474,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,260400,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,9,01I-002122,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,43100,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,10,01I-002121,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,44.87,30500,72000
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,1,L-082002-860-0380-01,SURETY BOND,LYNDON PROPERTY INSURANCE CO,0,61400,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,2,L-082002-860-0380-02,SURETY BOND,LYNDON PROPERTY INSURANCE CO,0,2100,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,4,4405516,SURETY BOND,QUANTA IDEMNITY COMPANY,0,43800,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,5,4405517,SURETY BOND,QUANTA IDEMNITY COMPANY,0,366700,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,1,407258,SURETY BOND,TRAVELERS CASUALTY & SURETY CO,0,829500,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,2,407259,SURETY BOND,TRAVELERS CASUALTY & SURETY CO,0,747700,0
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,11,106808639,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,15.72,30000,30000
8600380,NALLY & HAMILTON ENTERPRISES INC,P1,Phase I Bond Release,YES,3,64S104118779BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,755800,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,99,8206-12-99,SUPPLEMENTAL ASSURANCE,FEDERAL INSURANCE COMPANY,0,200000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,8,8206-12-88,SURETY BOND,FEDERAL INSURANCE COMPANY,0,383000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,1,05I-001092,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,5400,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,4,05I-001093,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,89300,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,6,05I-001166,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,170000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,7,05I-001167,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,261000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,9,05I-001284,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,75000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,8,1098522,SURETY BOND,LEXON INSURANCE COMPANY,0,153800,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,5,6706110,SURETY BOND,SAFECO INSURANCE CO OF AMERICA,0,491100,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,6,104965996,SURETY BOND,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,170000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,7,104965997,SURETY BOND,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,261000,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,1,104808241,SURETY BOND,TRAVELERS CASUALTY & SURETY OF AMERICA,0,5400,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,4,104808242,SURETY BOND,TRAVELERS CASUALTY & SURETY OF AMERICA,0,87600,0
8600448,ENTERPRISE MINING COMPANY LLC,RC,Permit Released,NO,5,104808243,SURETY BOND,TRAVELERS CASUALTY & SURETY OF AMERICA,0,379900,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,9407502241,CASH,CASH BONDS ONLY,0,3000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,9407502242,CASH,CASH BONDS ONLY,0,13100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,20,9407502243,CASH,CASH BONDS ONLY,0,224200,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,21,9407502244,CASH,CASH BONDS ONLY,0,155700,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,99,104862424,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,450000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,1,800014529,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,2090000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,2,800014530,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,165300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,3,800014531,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,98200,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,4,800014532,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,318500,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,5,800014533,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,199100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,800014534,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,1047500,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,800014535,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,542800,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,8,800014536,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,45400,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,9,800014537,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,630500,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,10,800014538,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,456100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,11,800014539,SURETY BOND,ATLANTIC SPECIALTY INS COMPANY,0,143300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,800014415,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,3000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,800014416,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,13100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,12,800014420,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,17800,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,13,800014421,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,44300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,14,800014422,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,35300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,15,800014423,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,99000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,20,800014417,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,300200,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,21,800014418,SURETY BOND,ATLANTIC SPECIALTY INSURANCE CO.,0,214600,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,1,104862425,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,1579000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,2,104862426,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,165300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,3,104862427,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,91800,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,4,104862428,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,318500,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,5,104862429,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,199100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,104862430,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,541400,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,64S105538152BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,3000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,104862431,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,536900,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,64S105538153BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,13100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,8,104862432,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,113400,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,9,104862433,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,625300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,10,104862434,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,456100,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,11,104862435,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,143300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,12,104890261,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,17800,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,13,104890262,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,44300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,14,104890263,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,35300,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,15,104890264,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,99000,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,20,64S105538154BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,224200,0
8600469,FRASURE CREEK MINING LLC,RC,Permit Released,NO,21,64S105538155BCM,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,155700,0
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,1,5300606887,CASH,CASH BONDS ONLY,0.92,3500,3500
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1064163,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,50000,0
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1064181,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,50000,0
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,11,1064174,SURETY BOND,LEXON INSURANCE COMPANY,1.09,1100,1100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,17,1064180,SURETY BOND,LEXON INSURANCE COMPANY,6.62,8200,8200
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,14,1064177,SURETY BOND,LEXON INSURANCE COMPANY,7.3,10100,10100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,3,1064166,SURETY BOND,LEXON INSURANCE COMPANY,9.71,12100,12100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,2,1064165,SURETY BOND,LEXON INSURANCE COMPANY,19.79,19800,19800
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,16,1064179,SURETY BOND,LEXON INSURANCE COMPANY,31.53,25100,25100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,4,1064167,SURETY BOND,LEXON INSURANCE COMPANY,20,25400,25400
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,15,1064178,SURETY BOND,LEXON INSURANCE COMPANY,38.67,27100,27100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,10,1064173,SURETY BOND,LEXON INSURANCE COMPANY,13.9,30100,30100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,6,1064169,SURETY BOND,LEXON INSURANCE COMPANY,29.07,36100,36100
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,9,1064172,SURETY BOND,LEXON INSURANCE COMPANY,10.01,40000,40000
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,7,1064170,SURETY BOND,LEXON INSURANCE COMPANY,13.96,43300,43300
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,8,1064171,SURETY BOND,LEXON INSURANCE COMPANY,16.32,53000,53000
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,1,1064164,SURETY BOND,LEXON INSURANCE COMPANY,36.72,57800,57800
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,13,1064176,SURETY BOND,LEXON INSURANCE COMPANY,26.51,71600,71600
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,12,1064175,SURETY BOND,LEXON INSURANCE COMPANY,34.03,103800,103800
8600502,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,5,1064168,SURETY BOND,LEXON INSURANCE COMPANY,54.33,165700,170100
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1064195,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,300000,0
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,4,1064196,SURETY BOND,LEXON INSURANCE COMPANY,1.87,1300,1300
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,9,1064200,SURETY BOND,LEXON INSURANCE COMPANY,2.93,4100,4100
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,6,1064198,SURETY BOND,LEXON INSURANCE COMPANY,6.01,4200,4200
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,13,1064302,SURETY BOND,LEXON INSURANCE COMPANY,3.93,6300,6300
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,11,1064301,SURETY BOND,LEXON INSURANCE COMPANY,3.97,6400,6400
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,14,1064303,SURETY BOND,LEXON INSURANCE COMPANY,6.93,10600,10600
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,8,1064199,SURETY BOND,LEXON INSURANCE COMPANY,7.16,11600,11600
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,5,1064197,SURETY BOND,LEXON INSURANCE COMPANY,16.96,11900,11900
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,18,1064304,SURETY BOND,LEXON INSURANCE COMPANY,18.16,50800,50800
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,31,1064307,SURETY BOND,LEXON INSURANCE COMPANY,43.23,57800,57800
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,30,1064306,SURETY BOND,LEXON INSURANCE COMPANY,88.74,107500,107500
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,20,1064305,SURETY BOND,LEXON INSURANCE COMPANY,65.91,149900,149900
8600504,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,33,1064308,SURETY BOND,LEXON INSURANCE COMPANY,54.16,152200,152200
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1064309,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,50000,50000
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1064310,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,50000,50000
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1064543,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,50000,50000
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,99,1069884,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,300000,300000
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,3,1069720,SURETY BOND,LEXON INSURANCE COMPANY,0,217200,0
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,5,1069723,SURETY BOND,LEXON INSURANCE COMPANY,0,96600,0
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,11,1069722,SURETY BOND,LEXON INSURANCE COMPANY,0,33900,0
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,1,1064311,SURETY BOND,LEXON INSURANCE COMPANY,0,6700,16615
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,9,1064317,SURETY BOND,LEXON INSURANCE COMPANY,23.9,91600,34800
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,10,1069721,SURETY BOND,LEXON INSURANCE COMPANY,27,221900,42400
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,8,1064316,SURETY BOND,LEXON INSURANCE COMPANY,33.4,128300,43100
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,1,1064312,SURETY BOND,LEXON INSURANCE COMPANY,43.9,37200,93385
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,2,1064313,SURETY BOND,LEXON INSURANCE COMPANY,39.1,106500,156500
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,4,1069719,SURETY BOND,LEXON INSURANCE COMPANY,87.5,247500,332500
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,6,1064314,SURETY BOND,LEXON INSURANCE COMPANY,102.7,257500,391000
8600505,KENTUCKY FUEL CORPORATION,SR,Surety Reclamation,YES,7,1064315,SURETY BOND,LEXON INSURANCE COMPANY,117.1,228500,423000
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-003688,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,1,01I-003351,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,20900,0
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,2,01I-003352,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,124200,0
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,3,01I-003353,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,9600,0
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,4,01I-003354,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,10400,0
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,5,01I-003359,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,3500,0
8600513,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,6,01I-003358,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,12700,0
8600546,"B & W RESOURCES, INC.",P2,Phase II Bond Release,YES,4,04I-001481,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,89300,0
8600546,"B & W RESOURCES, INC.",P2,Phase II Bond Release,YES,6,04I-001483,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,70400,0
8600546,"B & W RESOURCES, INC.",P2,Phase II Bond Release,YES,7,04I-001484,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,106800,0
8600546,"B & W RESOURCES, INC.",P2,Phase II Bond Release,YES,8,04I-001485,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,153800,0
8600546,"B & W RESOURCES, INC.",P2,Phase II Bond Release,YES,9,04I-001486,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,36000,0
8600546,"B & W RESOURCES, INC.",P2,Phase II Bond Release,YES,5,04I-001482,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,133.18,204800,73700
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,99,04I-004019,AGREED ORDER,INDEMNITY NATIONAL INSURANCE COMPANY,1,5000,5000
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,99,04I-001532,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,0
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,99,04I-001546,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,0
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,99,04I-001922,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,0
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,99,04I-001932,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,0
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,12,04I-001545,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,5.74,158900,8800
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,13,04I-001927,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,19.89,87800,33000
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,14,04I-001928,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,25,96000,40000
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,4,04I-001508,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,30.13,49700,49700
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,11,04I-001527,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,28.03,401200,49700
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,3,04I-001507,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,38.8,64400,64400
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,10,04I-001514,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,52.96,56600,84800
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,5,04I-001509,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,54.02,88900,87400
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,7,04I-001511,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,25.57,117300,117300
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,6,04I-001510,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,61.98,91900,248000
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,9,04I-001513,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,169.16,676100,282000
8600547,"B & W RESOURCES, INC.",A2,Reclamation Only,YES,8,04I-001512,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,207.5,759700,285900
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,99,N-7001479,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,99,N-7001480,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,100000,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,99,1113654,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,50000,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,99,1137404,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,100000,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,2,N-7001408,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,35.8,6500,6500
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,3,N-7001409,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,4.6,6900,6900
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,4,N-7001410,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,2.9,75000,75000
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,1,1113648,SURETY BOND,LEXON INSURANCE COMPANY,0,5200,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,2,1113649,SURETY BOND,LEXON INSURANCE COMPANY,0,43300,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,3,1113650,SURETY BOND,LEXON INSURANCE COMPANY,0,6900,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,4,1113651,SURETY BOND,LEXON INSURANCE COMPANY,0,10400,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,5,1113652,SURETY BOND,LEXON INSURANCE COMPANY,0,1400,0
8600554,"REVELATION ENERGY, LLC, BEING RECLAIMED BY INDEMNITY NATIONAL INSURANCE COMPANY",SR,Surety Reclamation,YES,6,1113653,SURETY BOND,LEXON INSURANCE COMPANY,0,5700,0
8600563,LIBERTY MANAGEMENT LLC,P1,Phase I Bond Release,YES,99,800018412,LONG TERM TREATMENT,ATLANTIC SPECIALTY INS COMPANY,,500000,0
8600563,LIBERTY MANAGEMENT LLC,P1,Phase I Bond Release,YES,99,800018414,LONG TERM TREATMENT,ATLANTIC SPECIALTY INS COMPANY,,500000,0
8600563,LIBERTY MANAGEMENT LLC,P1,Phase I Bond Release,YES,99,251057,LONG TERM TREATMENT,CONTINENTAL HERITAGE INSURANCE COMPANY,,3701400,0
