Permit_ID,Permittee,Type,Issue_Date,Facility_Name,Current_Status,Bond_Status
P301704,GREEN VALLEY COAL COMPANY,Prospect,08/02/2004,Sugar Branch Prospect,Completely Released,Released
P301797,GREEN VALLEY COAL COMPANY,Prospect,06/03/1997,JIMS BRANCH,Completely Released,Released
P301811,GREEN VALLEY COAL COMPANY,Prospect,08/02/2011,Jims Creek No. 2 Prospect,Completely Released,Released
P301899,GREEN VALLEY COAL COMPANY,Prospect,08/18/1999,Jims Branch Prospect Permit,Completely Released,Released
P302100,GREEN VALLEY COAL COMPANY,Prospect,10/10/2000,Whitebuck #2 Prospect Permit,Completely Released,Released
P302307,GREEN VALLEY COAL COMPANY,Prospect,07/20/2007,White Buck No. 2 Prospect Perm,Completely Released,Released
P302509,GREEN VALLEY COAL COMPANY,Prospect,05/27/2010,Upper Grassy/ Panther Prospect,Completely Released,Released
P303104,GREEN VALLEY COAL COMPANY,Prospect,11/18/2004,Sugarbranch North Prospect,Completely Released,Released
P303211,GREEN VALLEY COAL COMPANY,Prospect,08/24/2011,Hominy Prospect Permit,Completely Released,Released
P304706,GREEN VALLEY COAL COMPANY,Prospect,08/31/2006,Potato Hole Knob Prospect,Completely Released,Released
P304806,GREEN VALLEY COAL COMPANY,Prospect,08/31/2006,Grassy Creek Prospect,Completely Released,Released
P304808,GREEN VALLEY COAL COMPANY,Prospect,10/02/2008,Grassy Creek No. 2 Prospect,Completely Released,Released
P305706,GREEN VALLEY COAL COMPANY,Prospect,12/15/2006,White Buck Prospect,Completely Released,Released
R064400,GREEN VALLEY COAL COMPANY,Other,01/18/1981,,Completely Released,Released
R067100,GREEN VALLEY COAL COMPANY,Other,01/18/1981,,Completely Released,Released
R071500,GREEN VALLEY COAL COMPANY,Other,01/18/1981,,Completely Released,Released
S302388,GREEN VALLEY COAL COMPANY,Coal Surface Mine,05/20/1988,,Completely Released,Released
S306888,GREEN VALLEY COAL COMPANY,Coal Surface Mine,01/11/1989,,Completely Released,Released
S306988,GREEN VALLEY COAL COMPANY,Coal Surface Mine,01/11/1989,,Completely Released,Released
S307587,GREEN VALLEY COAL COMPANY,Coal Surface Mine,12/15/1987,,Completely Released,Released
S563600,GREEN VALLEY COAL COMPANY,Coal Surface Mine,01/01/1975,,Completely Released,Released
U000984,GREEN VALLEY COAL COMPANY,Coal Underground,01/17/1984,,Completely Released,Released
U300188,GREEN VALLEY COAL COMPANY,Coal Underground,03/21/1988,,Completely Released,Released
U304686,GREEN VALLEY COAL COMPANY,Coal Underground,08/04/1986,,Completely Released,Released
U307687,GREEN VALLEY COAL COMPANY,Coal Underground,12/15/1987,,Completely Released,Released
S000777,"H. E. L. COALS, INC.",Coal Surface Mine,01/12/1977,,Completely Released,Released
S008278,"H. E. L. COALS, INC.",Coal Surface Mine,04/25/1978,,Completely Released,Released
R000684,HAYES DRILLING & CONSTRUCTION,Reprocessing,09/10/1984,,Completely Released,Released
P304589,"HAYNES, LESTER J",Prospect,11/03/1989,,Completely Released,Released
S302690,HIGH POWER ENERGY,Coal Surface Mine,03/14/1991,,Completely Released,Released
I049400,"HOBET MINING, INC.",Coal Surface Mine,05/29/1980,,Completely Released,Released
S015976,"HOBET MINING, INC.",Coal Surface Mine,07/20/1976,,Completely Released,Released
P300393,HPM CORPORATION,Prospect,11/30/1993,,Completely Released,Released
P302789,HPM CORPORATION,Prospect,07/11/1989,,Completely Released,Released
P304888,HPM CORPORATION,Prospect,10/31/1988,,Completely Released,Released
S303392,"HUTCHINSON MINERALS, LLC",Coal Surface Mine,05/12/1995,5 BLOCK SURFACE MINE #1,Completely Released,Released
U016083,"HUTCHINSON MINERALS, LLC",Coal Underground,08/04/1983,,Completely Released,Released
O300403,"ICG EASTERN, LLC",Other - Haulroad Only,01/02/2004,Wye Haulroad,Completely Released,Released
P201305,"ICG EASTERN, LLC",Prospect,06/03/2005,KNIGHT - INK PROSPECT,Completely Released,Released
P204705,"ICG EASTERN, LLC",Prospect,01/24/2006,PARDEE TRACT PROSPECT NO. 2,Completely Released,Released
P300510,"ICG EASTERN, LLC",Prospect,03/05/2010,"ICG EASTERN, LLC",Completely Released,Released
P301208,"ICG EASTERN, LLC",Prospect,08/13/2008,Strouds Creek Prospect,Completely Released,Released
P301409,"ICG EASTERN, LLC",Prospect,07/01/2009,Bearpen 2 Prospect,Completely Released,Released
P302007,"ICG EASTERN, LLC",Prospect,06/08/2007,Bearpen Prospect,Completely Released,Released
P302805,"ICG EASTERN, LLC",Prospect,09/16/2005,Pardee Tract Prospect No. 1,Completely Released,Released
P303710,"ICG EASTERN, LLC",Prospect,02/08/2011,Strouds Creek4 (West) Prospect,Completely Released,Released
P305508,"ICG EASTERN, LLC",Prospect,12/02/2008,Strouds Creek South Prospect,Completely Released,Released
P305608,"ICG EASTERN, LLC",Prospect,12/03/2008,Poplar-Barnett Prospect Permit,Completely Released,Released
S300507,"ICG EASTERN, LLC",Coal Surface Mine,01/16/2009,Tioga Surface Mine No. 1,Completely Released,Released
S301908,"ICG EASTERN, LLC",Coal Surface Mine,02/27/2012,Tioga Surface Mine No. 3,Completely Released,Released
S303207,"ICG EASTERN, LLC",Coal Surface Mine,10/14/2011,Tioga Surface Mine No. 2,Completely Released,Released
U300310,"ICG EASTERN, LLC",Coal Underground,11/05/2010,Left Fork No. 1 Deep Mine,Completely Released,Released
I057500,"INVESCO INTERNATIONAL CORPORATION OF ALABAMA, NO. 4",Coal Surface Mine,12/18/1980,,Completely Released,Released
S004580,"INVESCO INTERNATIONAL CORPORATION OF ALABAMA, NO. 4",Coal Surface Mine,05/29/1980,,Completely Released,Released
D002382,ISLAND CREEK COAL COMPANY,Coal Underground,02/12/1982,,Completely Released,Released
D002882,ISLAND CREEK COAL COMPANY,Coal Underground,09/24/1982,,Completely Released,Released
D002982,ISLAND CREEK COAL COMPANY,Coal Underground,09/24/1982,,Completely Released,Released
H008400,ISLAND CREEK COAL COMPANY,Other - Haulroad Only,03/11/1988,,Completely Released,Released
O003183,ISLAND CREEK COAL COMPANY,Other,02/10/1983,,Completely Released,Released
O307288,ISLAND CREEK COAL COMPANY,Other,02/03/1989,,Completely Released,Released
P300390,ISLAND CREEK COAL COMPANY,Prospect,01/25/1990,,Completely Released,Released
P300493,ISLAND CREEK COAL COMPANY,Prospect,05/21/1993,,Completely Released,Released
P301992,ISLAND CREEK COAL COMPANY,Prospect,08/04/1992,,Completely Released,Released
S005375,ISLAND CREEK COAL COMPANY,Coal Surface Mine,02/20/1975,,Completely Released,Released
S005977,ISLAND CREEK COAL COMPANY,Coal Surface Mine,04/14/1977,,Completely Released,Released
U301090,ISLAND CREEK COAL COMPANY,Coal Underground,09/19/1990,,Completely Released,Released
U302687,ISLAND CREEK COAL COMPANY,Coal Underground,07/30/1987,,Completely Released,Released
U304887,ISLAND CREEK COAL COMPANY,Coal Underground,08/19/1987,,Completely Released,Released
Q000181,J & B CONTRACTORS,Quarry,09/03/1981,,Completely Released,Released
S305688,"JINKS MINING, INC.",Coal Surface Mine,11/10/1988,,Completely Released,Released
S002779,"JOHN BROWN HARRIS, INC.",Coal Surface Mine,01/07/1983,,Completely Released,Released
P201697,JULIANA MINING COMPANY INC,Prospect,09/12/1997,RAMP RUN NO. 1,Completely Released,Released
P301897,JULIANA MINING COMPANY INC,Prospect,06/10/1997,MCMILLION CK PROSPECT,Completely Released,Released
U072000,KEY COAL COMPANY,Coal Underground,01/18/1981,MINE NO. 1,Completely Released,Released
H028200,LAND USE CORPORATION,Other - Haulroad Only,05/06/1977,,Completely Released,Released
S000283,LAND USE CORPORATION,Coal Surface Mine,01/07/1983,,Completely Released,Released
S001881,LAND USE CORPORATION,Coal Surface Mine,01/26/1981,,Completely Released,Released
S002081,LAND USE CORPORATION,Coal Surface Mine,09/17/1981,,Completely Released,Released
S003481,LAND USE CORPORATION,Coal Surface Mine,01/18/1981,,Completely Released,Released
S004382,LAND USE CORPORATION,Coal Surface Mine,01/26/1982,,Completely Released,Released
S005884,LAND USE CORPORATION,Coal Surface Mine,08/08/1984,,Completely Released,Released
S006977,LAND USE CORPORATION,Coal Surface Mine,05/06/1977,,Completely Released,Released
S008084,LAND USE CORPORATION,Coal Surface Mine,10/25/1984,,Completely Released,Released
S011379,LAND USE CORPORATION,Coal Surface Mine,10/01/1979,,Completely Released,Released
S011680,LAND USE CORPORATION,Coal Surface Mine,11/14/1980,,Completely Released,Released
S013080,LAND USE CORPORATION,Coal Surface Mine,01/05/1983,,Completely Released,Released
S018278,LAND USE CORPORATION,Coal Surface Mine,11/09/1978,,Completely Released,Released
S018378,LAND USE CORPORATION,Coal Surface Mine,11/09/1978,,Completely Released,Released
Z001081,LAND USE CORPORATION,Coal Surface Mine,01/16/1981,,Completely Released,Released
S006784,"LANG CONSTRUCTION, INC.",Coal Surface Mine,09/14/1984,,Completely Released,Released
P303591,"LEVEL LAND CONSTRUCTION COMPANY, INC.",Prospect,10/24/1991,,Completely Released,Released
S009683,"LEVEL LAND CONSTRUCTION COMPANY, INC.",Coal Surface Mine,11/21/1983,,Completely Released,Released
S301886,"LEVEL LAND CONSTRUCTION COMPANY, INC.",Coal Surface Mine,04/15/1986,,Completely Released,Released
S305288,LEVEL LAND MINING CORP.,Coal Surface Mine,09/20/1989,SURFACE MINE NO. 5,Completely Released,Released
S300811,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,09/10/2012,Peachorchard Surface Mine,Completely Released,Released
S302003,"LEXINGTON COAL COMPANY, LLC",Coal Surface Mine,09/28/2004,Tate Run Surface Mine,Completely Released,Released
U301497,"LEXINGTON COAL COMPANY, LLC",Coal Underground,10/26/1998,SUGARCAMP BR. WINIFREDE MINE,Completely Released,Released
U302307,"LEXINGTON COAL COMPANY, LLC",Coal Underground,01/08/2009,Deep Mine 22,Completely Released,Released
S002983,"LIONEL COAL CO., INC.",Coal Surface Mine,04/14/1983,,Completely Released,Released
S009885,"LIONEL COAL CO., INC.",Coal Surface Mine,09/27/1985,,Completely Released,Released
P203411,"LITTLE EAGLE COAL COMPANY, L.L.C.",Prospect,09/02/2011,Big Eagle No. 2 Prospect,Completely Released,Released
S001385,"LODESTAR ENERGY, INC.",Coal Surface Mine,02/26/1985,,Completely Released,Released
S006280,"LODESTAR ENERGY, INC.",Coal Surface Mine,06/26/1980,,Completely Released,Released
S007685,"LODESTAR ENERGY, INC.",Coal Surface Mine,08/16/1985,,Completely Released,Released
S016678,"LODESTAR ENERGY, INC.",Coal Surface Mine,07/07/1978,BRECKINRIDGE NO. 1 SURFACE MIN,Completely Released,Released
S017977,"LODESTAR ENERGY, INC.",Coal Surface Mine,11/01/1977,,Completely Released,Released
S008282,"LONE TREE COAL CORPORATION, INC.",Coal Surface Mine,08/26/1982,,Completely Released,Released
P302010,"LOWER HUTCHINSON MINERALS, LLC",Prospect,09/27/2010,Hutchinson Branch Prospect,Completely Released,Released
U300211,"LOWER HUTCHINSON MINERALS, LLC",Coal Underground,10/02/2013,LHM Eagle No. 1 Deep Mine,Completely Released,Released
D012482,"MAJESTIC MINING, INC.",Coal Underground,11/08/1982,,Completely Released,Released
D012682,"MAJESTIC MINING, INC.",Coal Underground,11/08/1982,,Completely Released,Released
H017900,"MAJESTIC MINING, INC.",Other - Haulroad Only,07/08/1987,,Completely Released,Released
P304088,"MAJESTIC MINING, INC.",Prospect,09/26/1988,,Completely Released,Released
S004875,"MAJESTIC MINING, INC.",Coal Surface Mine,02/20/1975,,Completely Released,Released
S007883,"MAJESTIC MINING, INC.",Coal Surface Mine,09/23/1983,,Completely Released,Released
S018277,"MAJESTIC MINING, INC.",Coal Surface Mine,11/01/1977,,Completely Released,Released
U008800,"MAJESTIC MINING, INC.",Coal Underground,09/21/1987,,Completely Released,Released
U014883,"MAJESTIC MINING, INC.",Coal Underground,08/02/1983,,Completely Released,Released
Z002681,"MAJESTIC MINING, INC.",Coal Surface Mine,09/14/1981,,Completely Released,Released
S007378,MCCLUNG CONSTRUCTION COMPANY,Coal Surface Mine,04/25/1978,,Completely Released,Released
S303788,MISSOURI CREEK COAL COMPANY,Coal Surface Mine,09/30/1988,,Completely Released,Released
S308586,MISSOURI CREEK COAL COMPANY,Coal Surface Mine,03/18/1987,,Completely Released,Released
P302900,"MOUNTAIN HAUS PROPERTIES, INC.",Prospect,01/12/2001,Tioga Project,Completely Released,Released
P307606,"MOUNTAIN RESOURCES CONSULTING, LLC",Prospect,01/23/2007,Big Beaver Prospect,Completely Released,Released
S013577,"MOUNTAIN TOP FUEL COMPANY, INC.",Coal Surface Mine,02/24/1977,,Completely Released,Released
U021283,N. F. MINING CO.,Coal Underground,11/15/1983,,Completely Released,Released
S001781,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,01/19/1981,#2 SIDE SURFACE,Completely Released,Released
S002084,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,03/28/1984,#2 SIDE SURFACE,Completely Released,Released
S003780,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,05/05/1980,,Completely Released,Released
S004985,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,05/31/1985,"ELLER, INC.",Completely Released,Released
S005782,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,06/11/1982,,Completely Released,Released
S010085,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,10/18/1985,#3 SIDE SURFACE,Completely Released,Released
S303690,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,02/25/1992,,Completely Released,Released
S303793,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,01/11/1995,,Completely Released,Released
S303891,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,04/01/1993,EXTENSION OF SURFACE MINE NO.3,Completely Released,Released
S303988,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,10/12/1988,,Completely Released,Released
Z005381,"NEW LAND LEASING COMPANY, INC.",Coal Surface Mine,01/18/1981,,Completely Released,Released
P300517,"NICHOLAS CONTURA, LLC",Prospect,04/04/2017,"Nicholas Contura, LLC",Completely Released,Released
P300716,"NICHOLAS CONTURA, LLC",Prospect,09/29/2016,"Nicholas Contura, LLC",Completely Released,Released
P300817,"NICHOLAS CONTURA, LLC",Prospect,05/24/2017,"Nicholas Contura, LLC",Completely Released,Released
P300821,"NICHOLAS CONTURA, LLC",Prospect,08/04/2021,"Nicholas Contura, LLC",Completely Released,Released
P301721,"NICHOLAS CONTURA, LLC",Prospect,02/09/2022,Jerry Fork Prospect 2022,Completely Released,Released
P201302,NICHOLAS-CLAY CO LLC,Prospect,09/16/2002,SYCAMORE CREEK PROJECT,Completely Released,Released
P201902,NICHOLAS-CLAY CO LLC,Prospect,02/19/2003,IKE FORK PROSPECT,Completely Released,Released
O001883,NIX MINING CO,Other,01/24/1983,,Completely Released,Released
P301390,NIX MINING CO,Prospect,05/31/1990,,Completely Released,Released
S000385,NIX MINING CO,Coal Surface Mine,01/07/1985,,Completely Released,Released
S002985,NIX MINING CO,Coal Surface Mine,04/08/1985,,Completely Released,Released
S003683,NIX MINING CO,Coal Surface Mine,05/12/1983,,Completely Released,Released
S003783,NIX MINING CO,Coal Surface Mine,05/12/1983,,Completely Released,Released
S004785,NIX MINING CO,Coal Surface Mine,05/29/1985,,Completely Released,Released
S005481,NIX MINING CO,Coal Surface Mine,01/18/1981,,Completely Released,Released
S007084,NIX MINING CO,Coal Surface Mine,10/01/1984,,Completely Released,Released
S300886,NIX MINING CO,Coal Surface Mine,04/01/1986,,Completely Released,Released
U003484,NIX MINING CO,Coal Underground,04/03/1984,,Completely Released,Released
P300521,PARDEE VENTURES LLC,Prospect,04/08/2021,Berthy Blair Prospect (01/20/,Completely Released,Released
P304789,"PBS COALS, INC",Prospect,11/20/1989,,Completely Released,Released
P301706,"PEACHTREE RIDGE MINING COMPANY, INC.",Prospect,05/23/2006,Peerless Highwall Prospect,Completely Released,Released
H014300,PEERLESS EAGLE COAL CO,Other - Haulroad Only,08/22/1988,,Completely Released,Released
O008883,PEERLESS EAGLE COAL CO,Other - Haulroad Only,06/09/1983,,Completely Released,Released
O300194,PEERLESS EAGLE COAL CO,Other,01/26/1996,,Completely Released,Released
O305686,PEERLESS EAGLE COAL CO,Other,10/17/1986,,Completely Released,Released
P014085,PEERLESS EAGLE COAL CO,Prospect,09/26/1985,,Completely Released,Released
P300501,PEERLESS EAGLE COAL CO,Prospect,02/27/2001,East Of Lilly Fork,Completely Released,Released
P300791,PEERLESS EAGLE COAL CO,Prospect,02/20/1991,,Completely Released,Released
P300996,PEERLESS EAGLE COAL CO,Prospect,04/23/1996,,Completely Released,Released
P301093,PEERLESS EAGLE COAL CO,Prospect,07/07/1993,,Completely Released,Released
P302507,PEERLESS EAGLE COAL CO,Prospect,10/10/2007,Peach Orchard Prospect,Completely Released,Released
P302599,PEERLESS EAGLE COAL CO,Prospect,10/21/1999,Permit #2/Robinson Fork,Completely Released,Released
P303491,PEERLESS EAGLE COAL CO,Prospect,10/21/1991,,Completely Released,Released
P303597,PEERLESS EAGLE COAL CO,Prospect,11/20/1997,GILBOA,Completely Released,Released
P303598,PEERLESS EAGLE COAL CO,Prospect,02/02/1999,PROSPECT,Completely Released,Released
P303790,PEERLESS EAGLE COAL CO,Prospect,10/03/1990,,Completely Released,Released
P304097,PEERLESS EAGLE COAL CO,Prospect,11/20/1997,RADER FORK PROSPECT,Completely Released,Released
Q303191,PEERLESS EAGLE COAL CO,Quarry,09/15/1992,,Completely Released,Released
S300889,PEERLESS EAGLE COAL CO,Coal Surface Mine,09/09/1989,ENOCH BR SUR MINE NO. 1,Completely Released,Released
S305689,PEERLESS EAGLE COAL CO,Coal Surface Mine,09/29/1990,PINE RUN #2,Completely Released,Released
S306488,PEERLESS EAGLE COAL CO,Coal Surface Mine,03/22/1989,,Completely Released,Released
U003684,PEERLESS EAGLE COAL CO,Coal Underground,04/11/1984,,Completely Released,Released
U004184,PEERLESS EAGLE COAL CO,Coal Underground,04/19/1984,,Completely Released,Released
U006684,PEERLESS EAGLE COAL CO,Coal Underground,08/08/1984,,Completely Released,Released
U006784,PEERLESS EAGLE COAL CO,Coal Underground,08/08/1984,,Completely Released,Released
U008984,PEERLESS EAGLE COAL CO,Coal Underground,12/04/1984,,Completely Released,Released
U301186,PEERLESS EAGLE COAL CO,Coal Underground,04/11/1986,,Completely Released,Released
U301289,PEERLESS EAGLE COAL CO,Coal Underground,08/18/1989,,Completely Released,Released
U302589,PEERLESS EAGLE COAL CO,Coal Underground,10/31/1989,,Completely Released,Released
U302892,PEERLESS EAGLE COAL CO,Coal Underground,10/20/1993,MINE #19,Completely Released,Released
U303888,PEERLESS EAGLE COAL CO,Coal Underground,09/13/1988,MINE #10,Completely Released,Released
U304091,PEERLESS EAGLE COAL CO,Coal Underground,08/10/1992,NO. 17 DEEP MINE,Completely Released,Released
U307488,PEERLESS EAGLE COAL CO,Coal Underground,03/20/1989,,Completely Released,Released
U307588,PEERLESS EAGLE COAL CO,Coal Underground,03/20/1989,,Completely Released,Released
S016778,PEGASUS MINING CORPORATION,Coal Surface Mine,07/27/1978,,Completely Released,Released
