"Highwall_ID","State","Num_Segments","Rec_Status","Rec_Status_Yr","Earliest_Vis_Yr","First_Mined_Yr","Last_Mined_Yr","Max_Age","Min_Age","Mid_Age","Age_Uncertainty","Raw_Length","Length","Max_Top_Elevation","Min_Base_Elevation","Avg_Height","Min_Cost","Mid_Cost","Max_Cost","Lidar_Yr","Lidar_Project","All_Permit_IDs","Max_Slope","Mean_Slope","Med_Slope","Permit_ID","Permittee","Mine_Name","Avail_Bond","Full_Bond","Mine_Status","Bond_Status","Post_SMCRA"
350,"Kentucky",1,"Revegetated",2023,1995,1984,1990,41,28,34.5,6.5,146.7027699,136.2157183,685.165339,669.5784496,15.58688942,54106.2626,81159.39391,108212.5252,2023,1,"[8480023, 8480270, 8480172, 8485357, 8485426]",58,50.75,50.5,"8485357","MANALAPAN MINING COMPANY INC","#4 & #5 MINE",272400,272400,"Voluntary Forfeiture","Forfeited",1
352,"Kentucky",2,"Unreclaimed",2023,2003,2003,2017,22,20,21,1,174.01852039,165.01841427,548.5918848,530.4515686,15.61915045,66154.90351,99232.35527,132309.80703,2023,1,"[8480212, 8480215]",60,51.03225806,50,"8480215","DEBRA LYNN COALS INC","",0,0,"Permit Released","Released",1
353,"Kentucky",15,"Unreclaimed",2023,2004,2004,2018,21,19,20,1,932.48629366,876.91334677,682.8277791,606.9236755,13.4844469229333,317354.446106,476031.669171,634708.8922,2023,1,"[658677X, 8485357, 8485426]",64,51.11507937,52,"8485426","MANALAPAN MINING COMPANY INC","RB MINE #12",41500,41500,"Voluntary Forfeiture","Forfeited",1
357,"Kentucky",1,"Revegetated",2023,2011,2011,2015,14,12,13,1,89.57070227,84.78545001,672.4186795,654.411808,18.0068715,44946.85022,67420.27533,89893.70044,2023,1,"[8480090, 8480270]",61,51.42105263,50,"8480270","SEQUOIA ENERGY LLC","Darby Highwall #2",1378900,1378900,"Revoked","Bonded",1
361,"Kentucky",4,"Revegetated",2023,2003,1985,2016,40,20,30,10,302.19966557,289.75321362,564.6567535,539.380127,14.0172380735,107960.215893,161940.323835,215920.43181,2023,1,"[8480212, 8485459]",61,51.19148936,52,"8485459","SEQUOIA ENERGY LLC","Upper Harlan #4",242400,242400,"Revoked","Bonded",1
367,"Kentucky",3,"Unreclaimed",2023,2008,2008,2021,17,15,16,1,240.44270647,226.38890279,567.4380165,545.8144958,15.46705306,103481.43556,155222.15336,206962.87108,2023,1,"[8480283]",61,50.13559322,51,"8480283","INFINITY ENERGY, INC","Opossum Hollow Surface Mine",5215000,5215000,"Revoked","Bonded",1
368,"Kentucky",3,"Unreclaimed",2023,2008,2009,2022,16,15,15.5,0.5,340.81072951,323.06014358,551.7093597,528.7909004,10.0883262876667,46070.06659,69105.09988,92140.13319,2023,1,"[8480283]",60,50,50,"8480283","INFINITY ENERGY, INC","Opossum Hollow Surface Mine",5215000,5215000,"Revoked","Bonded",1
369,"Kentucky",3,"Revegetated",2023,2008,2006,2006,19,15,17,2,182.04650203,171.85334447,624.2005838,592.7920292,12.8324944313333,45787.803638,68681.70545,91575.60727,2023,1,"[97066, 8480274]",61,51.53125,52.5,"8480274","SEQUOIA ENERGY LLC","Contour Darby - Slaters Fork",242800,242800,"Revoked","Bonded",1
372,"Kentucky",16,"Unreclaimed",2023,2010,2010,2023,15,13,14,1,1062.71009519,1002.01450687,737.0827571,693.7007446,14.0156903781875,401889.559187,602834.338768,803779.118414,2023,1,"[8480283]",64,50.8359375,51,"8480283","INFINITY ENERGY, INC","Opossum Hollow Surface Mine",5215000,5215000,"Revoked","Bonded",1
381,"Kentucky",1,"Revegetated",2023,1995,2007,2008,28,28,28,0,141.8428824,134.4099403,429.9432254,416.2084416,13.73478374,41454.95439,62182.43159,82909.90879,2023,1,"[2660236]",62,52.84210526,54,"2660236","RAY COAL CO","",0,0,"Permit Released","Released",0
384,"Kentucky",2,"Revegetated",2024,1995,1985,1992,40,29,34.5,5.5,158.57978312,150.28952103,402.7022705,389.1903194,11.618190165,40728.398597,61092.597901,81456.797195,2023,1,"[8970216]",59,51.95833333,52,"8970216","","",0,0,"","Not Bonded",0
386,"Kentucky",2,"Revegetated",2024,1995,1988,2010,37,29,33,4,170.9463183,166.08158879,424.0725363,398.1240161,24.4913618,163634.63242,245451.9487,327269.2649,2023,1,"[2975032, 484876X, 8970570, 8970568]",67,51.5,55,"8970568","PINE BRANCH MINING, LLC","Haddock Fork Mine",2653400,2653400,"Active Operations","Bonded",1
389,"Kentucky",4,"Revegetated",2023,1995,1989,1997,36,28,32,4,209.07701293,197.22449662,642.7230893,621.5647746,10.89382568925,50085.421886,75128.132839,100170.843773,2023,1,"[8485588, 8485206]",59,51,51,"8485588","JRL COAL INC","",231100,231100,"Active Temporary Cessation","Bonded",1
390,"Kentucky",2,"Revegetated",2023,2019,2018,2019,7,4,5.5,1.5,192.0250686,182.02462688,637.6862925,618.0786598,16.770226065,86868.81978,130303.22966,173737.63961,2023,1,"[101271X, 8480373]",59,50.6,51,"8480373","NALLY & HAMILTON ENTERPRISES, INC.","Three Point - Darby/Creech",0,186900,"Phase I Bond Release","Released",1
392,"Kentucky",2,"Revegetated",2023,1995,1990,2000,35,28,31.5,3.5,226.5955101,217.2180073,631.2191683,611.8180497,17.878055755,113500.66455,170250.99683,227001.3291,2023,1,"[8485588, 8485206]",63,52.97916667,53,"8485588","JRL COAL INC","",231100,231100,"Active Temporary Cessation","Bonded",1
393,"Kentucky",3,"Unreclaimed",2024,1995,1985,2023,40,29,34.5,5.5,280.71756099,266.66963953,397.2980143,376.7234925,15.54726334,109756.03344,164634.05016,219512.06685,2023,1,"[536976X, 8970417]",62,50.43478261,50.5,"536976X","RAY COAL CO","",0,0,"Permit Released","Released",0
394,"Kentucky",6,"Revegetated",2024,1995,1983,2002,42,29,35.5,6.5,499.91888903,477.5696334,398.9338568,371.6944322,14.5632654518333,203341.380117,305012.070174,406682.760242,2023,1,"[536976X, 8970417]",63,51.18292683,50.5,"536976X","RAY COAL CO","",0,0,"Permit Released","Released",0
397,"Kentucky",2,"Unreclaimed",2024,1995,2001,2002,29,29,29,0,249.9685483,239.8961279,395.4285889,378.0781136,14.37464053,82276.49111,123414.73666,164552.98222,2023,1,"[8975111]",60,51.74285714,51,"8975111","WHITAKER COAL CORPORATION","5A SEAM",0,0,"Permit Released","Released",1
399,"Kentucky",4,"Unreclaimed",2023,1995,1983,1989,42,28,35,7,405.53456455,387.25669788,441.3981566,410.6863823,20.9770453025,284717.19838,427075.79762,569434.39683,2023,1,"[481476X, 8970588, 8970590]",65,53.01149425,53,"8970588","ICG HAZARD LLC","",91900,91900,"Non-Disturbed","Bonded",1
400,"Kentucky",2,"Revegetated",2023,1995,1998,1999,28,28,28,0,244.6303787,235.2016425,399.2874651,383.3076365,13.683768555,72137.18044,108205.77067,144274.36089,2023,1,"[481476X, 8970588]",58,49.75555556,51,"8970588","ICG HAZARD LLC","",91900,91900,"Non-Disturbed","Bonded",1
402,"Kentucky",2,"Revegetated",2023,1995,2002,2004,28,28,28,0,207.32572356,193.95838923,397.1895478,377.4095862,17.449481845,95104.91246,142657.36869,190209.82492,2023,1,"[8975111, 8970417]",62,51.93333333,52,"8975111","WHITAKER COAL CORPORATION","5A SEAM",0,0,"Permit Released","Released",1
404,"Kentucky",2,"Unreclaimed",2023,1995,1987,1988,38,28,33,5,162.21863781,155.46114997,427.5680418,411.0643901,16.05810699,65555.21727,98332.8259,131110.43454,2023,1,"[481476X, 8970588, 8970590]",60,50.83333333,49.5,"8970588","ICG HAZARD LLC","",91900,91900,"Non-Disturbed","Bonded",1
408,"Kentucky",2,"Unreclaimed",2023,1995,1994,2023,31,28,29.5,1.5,182.54772924,169.9465287,394.1752835,375.4542133,14.438427315,58334.84063,87502.26094,116669.68125,2023,1,"[0970122]",59,50.66666667,51,"970122","KEM COAL COMPANY","",0,0,"Permit Released","Released",NA
412,"Kentucky",4,"Unreclaimed",2024,2013,1984,2023,41,11,26,15,168.18181405,155.87341058,380.9337599,353.4167908,11.690745843,36096.594447,54144.891666,72193.188891,2023,1,"[8130160]",63,54.16666667,55,"8130160","DIAMOND MAY COAL COMPANY","DIAMOND MAY COAL CO",0,0,"Permit Released","Released",1
413,"Kentucky",2,"Unreclaimed",2023,1995,1983,2023,42,28,35,7,168.17952049,158.42749647,384.5239679,369.033286,13.608854475,47988.2084,71982.3126,95976.4168,2023,1,"[311274X, 8970383]",58,51.15,51,"8970383","CLEMONS BROTHERS DEVELOPMENT CO INC","MUDLICK #1",0,0,"Permit Released","Released",1
415,"Kentucky",8,"Unreclaimed",2024,2010,1984,2023,41,14,27.5,13.5,498.58858499,478.63028534,400.2910405,357.3423468,18.539280866875,417822.19737,626733.296075,835644.394729,2023,1,"[8130160]",68,55.80508475,57,"8130160","DIAMOND MAY COAL COMPANY","DIAMOND MAY COAL CO",0,0,"Permit Released","Released",1
438,"Kentucky",1,"Unreclaimed",2023,1995,1987,1988,38,28,33,5,62.17388304,60.13281886,416.4292167,395.8164003,20.61281635,41772.22736,62658.34104,83544.45472,2023,1,"[111067X]",66,49.2,47,"111067X","","",0,0,"","Not Bonded",0
439,"Kentucky",5,"Unreclaimed",2023,1995,1987,1988,38,28,33,5,494.84839836,473.56322696,418.7083424,395.9429405,20.23070272,318532.98918,477799.48382,637065.9783,2023,1,"[111067X, 299073X]",64,53.62831858,54,"111067X","","",0,0,"","Not Bonded",0
441,"Kentucky",2,"Revegetated",2023,1995,1984,1988,41,28,34.5,6.5,176.35102467,168.34886242,537.3774902,517.7070074,18.04596576,90149.2139,135223.82086,180298.42777,2023,1,"[0485070]",62,53.7,54.5,"485070","CLOVER COAL CO INC","",0,0,"Permit Released","Released",NA
444,"Kentucky",4,"Unreclaimed",2023,2015,2013,2023,12,8,10,2,397.44604857,369.42939125,597.2067261,570.1100584,13.4628402475,104878.39994,157317.59989,209756.79985,2023,1,"[8480410, 0480035]",63,50.59793814,52,"8480410","JRL COAL INC","",330500,330500,"Active Operations","Bonded",NA
447,"Kentucky",2,"Unreclaimed",2023,1995,1984,2023,41,28,34.5,6.5,142.60131185,136.96836487,464.5381368,430.1167651,15.73946648,53044.00764,79566.01146,106088.01528,2023,1,"[219869X, 8977018]",63,53.45833333,54.5,"8977018","LOCUST GROVE INC","LOCUST GROVE-ROAD ONLY 7018",0,0,"Permit Released","Released",1
448,"Kentucky",1,"Revegetated",2023,1995,1984,2010,41,28,34.5,6.5,97.84873353,92.83226889,463.3269501,445.6814497,17.64550036,47257.23669,70885.85503,94514.47337,2023,1,"[219869X]",60,50.09090909,49.5,"219869X","","",0,0,"","Not Bonded",0
459,"Kentucky",5,"Unreclaimed",2023,2008,2008,2023,17,15,16,1,430.66247952,405.98761525,419.3417368,391.3381179,11.8705105846,108847.434455,163271.151679,217694.868905,2023,1,"[8970511]",62,52.45454545,52,"8970511","B & W RESOURCES, INC.","Perry Land Job",0,115100,"Phase I Bond Release","Released",1
460,"Kentucky",3,"Unreclaimed",2023,2022,2020,2023,5,1,3,2,191.86028379,181.74837807,774.8588257,739.9306328,21.0906188233333,158548.10217,237822.15316,317096.20424,2023,1,"[8480375]",62,51.0625,50,"8480375","JRL COAL INC","Multi-Seam #2",1871600,1871600,"Active Operations","Bonded",1
462,"Kentucky",4,"Unreclaimed",2023,1995,1992,2023,33,28,30.5,2.5,256.72335691,244.82981865,388.5387777,366.1878813,14.11411818,72622.68221,108934.02331,145245.36443,2023,1,"[8975110, 8975158]",62,50.60714286,50,"8975158","WHITAKER COAL CORPORATION","",99500,99500,"Suspended","Bonded",1
463,"Kentucky",3,"Unreclaimed",2023,2022,1992,2023,33,1,17,16,180.62482751,167.80405514,555.4978495,534.2650757,11.929828614,63161.593934,94742.390906,126323.187888,2023,1,"[8480377, 8480136]",59,51.22222222,50,"8480377","NALLY & HAMILTON ENTERPRISES, INC.","",3856400,3856400,"Actively Producing","Bonded",0
466,"Kentucky",4,"Unreclaimed",2023,2022,2021,2023,4,1,2.5,1.5,313.88823515,304.62320608,770.6162294,741.583886,20.0073290475,183094.5331,274641.79965,366189.06626,2023,1,"[8480375]",65,51.22535211,51,"8480375","JRL COAL INC","Multi-Seam #2",1871600,1871600,"Active Operations","Bonded",1
467,"Kentucky",2,"Unreclaimed",2023,2022,2021,2023,4,1,2.5,1.5,100.76821732,90.90599749,562.8066946,547.0861337,12.446523111,31863.474246,47795.211369,63726.948492,2023,1,"[8480377, 8480136]",59,53.23076923,54,"8480377","NALLY & HAMILTON ENTERPRISES, INC.","",3856400,3856400,"Actively Producing","Bonded",0
469,"Kentucky",4,"Unreclaimed",2025,2004,1998,2011,27,21,24,3,175.46431613,167.3345045,354.8877267,319.060379,20.09836366,154781.22456,232171.83693,309562.44921,2023,1,"[8975151]",66,50.22222222,49,"8975151","BLUE DIAMOND MINING, LLC","Stratton Fork Mine",161900,161900,"Active Temporary Cessation","Bonded",1
471,"Kentucky",3,"Unreclaimed",2023,2022,2021,2023,4,1,2.5,1.5,255.35449577,244.3547709,543.4559287,523.8031633,17.5825453366667,134245.71829,201368.57739,268491.43662,2023,1,"[8480377, 8480136, 8485185]",63,52.33333333,52,"8480377","NALLY & HAMILTON ENTERPRISES, INC.","",3856400,3856400,"Actively Producing","Bonded",0
472,"Kentucky",8,"Unreclaimed",2023,2008,2006,2023,19,15,17,2,853.61935991,805.83811969,421.0461934,385.4606988,10.226930276375,155926.735673,233890.103499,311853.471366,2023,1,"[8970511]",61,49.88095238,50.5,"8970511","B & W RESOURCES, INC.","Perry Land Job",0,115100,"Phase I Bond Release","Released",1
477,"Kentucky",3,"Unreclaimed",2023,2019,2020,2023,5,4,4.5,0.5,189.11666102,177.37072694,833.7400513,812.0834322,11.5658990373333,46991.283757,70486.925646,93982.567514,2023,1,"[8485615]",63,50.09836066,50,"8485615","JRL COAL INC","",617600,617600,"Active Operations","Bonded",NA
480,"Kentucky",3,"Revegetated",2023,1995,2006,2007,28,28,28,0,220.87404816,207.5010632,531.7879614,507.0783604,15.5060574866667,80863.42956,121295.14434,161726.85912,2023,1,"[2977000, 8970396, 8975108, 8975110]",60,50.80952381,50,"8975108","WHITAKER COAL CORPORATION","",0,0,"Permit Released","Released",1
481,"Kentucky",1,"Revegetated",2023,1995,2001,2010,28,28,28,0,100.1550787,95.0055984,515.6903376,503.0465199,12.64381767,24831.73409,37247.60114,49663.46819,2023,1,"[8970415]",59,52.2,52,"8970415","LOCUST GROVE INC","BUFFALO NO 6 MINE",0,0,"Permit Released","Released",1
484,"Kentucky",4,"Revegetated",2023,1995,2001,2008,28,28,28,0,329.05053089,309.93908476,519.5449001,504.451288,11.217771724,70680.657134,106020.985711,141361.314289,2023,1,"[8970415]",61,50.20689655,50,"8970415","LOCUST GROVE INC","BUFFALO NO 6 MINE",0,0,"Permit Released","Released",1
486,"Kentucky",1,"Revegetated",2023,1995,1983,1989,42,28,35,7,118.5133734,113.8200605,391.5638854,376.6906679,14.87321745,41165.18481,61747.77721,82330.36961,2023,1,"[254176X, 8970583]",59,51.0625,51,"8970583","ICG HAZARD LLC","East Mac & Nellie",0,96700,"Phase I Bond Release","Released",1
487,"Kentucky",6,"Unreclaimed",2023,2019,2019,2023,6,4,5,1,312.65851191,297.28538895,693.217865,655.0654912,12.5578914751667,124996.519224,187494.77882,249993.038456,2023,1,"[8485615]",62,51.94871795,52,"8485615","JRL COAL INC","",617600,617600,"Active Operations","Bonded",NA
490,"Kentucky",6,"Revegetated",2023,1995,1983,2011,42,28,35,7,463.78993784,443.84649658,436.7645264,400.8338901,17.4276025006667,291954.533685,437931.800522,583909.06749,2023,1,"[254175X, 8970583]",67,53.56818182,53,"8970583","ICG HAZARD LLC","East Mac & Nellie",0,96700,"Phase I Bond Release","Released",1
492,"Kentucky",2,"Unreclaimed",2023,2019,2020,2021,5,4,4.5,0.5,128.4527265,119.84881107,693.6576038,681.9634719,9.4295160035,22825.616285,34238.424427,45651.23257,2023,1,"[8480377]",59,50.45,50,"8480377","NALLY & HAMILTON ENTERPRISES, INC.","",3856400,3856400,"Actively Producing","Bonded",0
494,"Kentucky",2,"Unreclaimed",2023,2013,2011,2020,14,10,12,2,247.404598,235.8933933,436.404089,421.6674196,11.557874745,52112.62206,78168.93309,104225.24411,2023,1,"[8970610]",61,51.91891892,54,"8970610","LIBERTY MANAGEMENT LLC","LM 8",0,171500,"Phase I Bond Release","Released",1
495,"Kentucky",2,"Unreclaimed",2023,2022,2020,2023,5,1,3,2,164.65699941,158.75694261,422.8110331,406.6907654,13.644208855,48292.35698,72438.53547,96584.71395,2023,1,"[8970610]",58,51.04761905,50,"8970610","LIBERTY MANAGEMENT LLC","LM 8",0,171500,"Phase I Bond Release","Released",1
496,"Kentucky",3,"Unreclaimed",2023,2022,2020,2023,5,1,3,2,153.49717779,144.26905099,693.9678176,672.1764443,11.047547324,48248.5835416,72372.875308,96497.167081,2023,1,"[8480377]",60,49.79166667,50,"8480377","NALLY & HAMILTON ENTERPRISES, INC.","",3856400,3856400,"Actively Producing","Bonded",0
497,"Kentucky",2,"Unreclaimed",2023,2022,2020,2023,5,1,3,2,230.3673769,218.9857504,895.1881168,878.4446564,15.302977045,84298.30513,126447.45768,168596.61024,2023,1,"[0485107, 8480095, 8480256]",60,50.42857143,50,"8480256","NALLY & HAMILTON ENTERPRISES, INC.","Bailey Creek",667400,667400,"Reclamation Only","Bonded",1
503,"Kentucky",2,"Unreclaimed",2024,2016,2015,2016,10,8,9,1,184.94246522,172.79355769,503.1645644,487.4317372,13.47953681,51886.54798,77829.82197,103773.09596,2023,1,"[266473X, 8970502]",62,50.02857143,50,"266473X","","",0,0,"","Not Bonded",0
504,"Kentucky",2,"Unreclaimed",2024,2016,2015,2017,10,8,9,1,228.50663,214.9369364,500.4622775,485.1933294,12.749973795,57399.22647,86098.83971,114798.45295,2023,1,"[266473X, 8970502]",61,51.41025641,51,"266473X","","",0,0,"","Not Bonded",0
507,"Kentucky",11,"Unreclaimed",2023,1995,2004,2023,28,28,28,0,719.23200567,688.24455618,465.6806227,430.6099269,14.3730361086364,404508.403822,606762.605678,809016.807567,2023,1,"[99773]",65,54.13084112,53,"99773","","",0,0,"","Not Bonded",0
508,"Kentucky",2,"Revegetated",2023,1995,1994,1997,31,28,29.5,1.5,118.78629887,105.17804939,736.9425049,716.4175321,15.141805605,43887.39941,65831.09911,87774.79882,2023,1,"[8485335]",60,50.25,50,"8485335","CNS MINING INC","P & K MINING CORP",48200,48200,"Final Forfeiture","Forfeited",1
509,"Kentucky",8,"Unreclaimed",2023,1995,2006,2023,28,28,28,0,724.97747348,697.1399173,458.7150245,431.0461004,17.68283316,357074.43738,535611.6561,714148.87488,2023,1,"[99773]",64,53.36134454,55,"99773","","",0,0,"","Not Bonded",0
513,"Kentucky",8,"Revegetated",2024,1995,1986,1991,39,29,34,5,546.3914642,514.66148482,435.0648624,399.3188804,14.6494446825,226433.210963,339649.81653,452866.42201,2023,1,"[8970461]",63,49.59504132,50,"8970461","LCC KENTUCKY LLC","",0,0,"Permit Released","Released",1
516,"Kentucky",1,"Unreclaimed",2024,1995,1984,2002,41,29,35,6,105.5940642,99.48122138,432.3887623,411.3748754,21.01388687,71821.63557,107732.4533,143643.2711,2023,1,"[0970118, 8970460]",60,52.84615385,52,"8970460","LCC KENTUCKY LLC","",0,0,"Permit Released","Released",1
517,"Kentucky",4,"Revegetated",2024,2010,2009,2020,16,14,15,1,231.263417,217.90756567,909.5823973,881.3640096,15.2615588215,134888.970002,202333.455022,269777.940066,2023,1,"[8480231]",65,52.52083333,51,"8480231","DIXIE FUEL COMPANY LLC","High Splint Strip",198400,198400,"Reclamation Only","Bonded",1
518,"Kentucky",5,"Revegetated",2024,1995,1990,1995,35,29,32,3,476.79789631,454.12088857,457.9604835,441.1974826,13.594875464,142811.23484,214216.85227,285622.46971,2023,1,"[107267X, 8970461]",61,50.95744681,52,"8970461","LCC KENTUCKY LLC","",0,0,"Permit Released","Released",1
525,"Kentucky",1,"Revegetated",2024,2010,2009,2010,16,14,15,1,141.2535769,133.727041,493.9447705,480.4277606,13.51700987,39946.79119,59920.18679,79893.58239,2023,1,"[0970083, 8970053, 8600550]",59,53.45833333,54,"8600550","BLUE DIAMOND MINING, LLC","",0,596500,"Phase I Bond Release","Released",1
526,"Kentucky",5,"Unreclaimed",2024,1995,1984,2023,41,29,35,6,223.00956106,214.03667439,395.8325704,364.6656799,11.8255461036,63629.272129,95443.908185,127258.54424,2023,1,"[8970382]",60,51.4137931,51,"8970382","NALLY & HAMILTON ENTERPRISES, INC.","LYNN FORK #3",0,0,"Permit Released","Released",1
531,"Kentucky",3,"Unreclaimed",2024,2005,2006,2017,19,19,19,0,114.27378639,106.04543602,942.5604097,916.7889371,14.2814464166667,40957.144185,61435.716271,81914.288355,2023,1,"[8480231]",59,51.25,52,"8480231","DIXIE FUEL COMPANY LLC","High Splint Strip",198400,198400,"Reclamation Only","Bonded",1
538,"Kentucky",1,"Unreclaimed",2024,1995,1985,2023,40,29,34.5,5.5,90.25967189,84.35981532,373.7207649,364.0523698,9.668395069,12892.75706,19339.13559,25785.51412,2023,1,"[0970097, 4970097, 8975136]",59,50.21052632,50,"8975136","BLUE DIAMOND MINING, LLC","Orchard Branch",103600,103600,"Active Temporary Cessation","Bonded",1
539,"Kentucky",2,"Unreclaimed",2024,1995,1985,1986,40,29,34.5,5.5,107.39006106,98.6099254,571.3204519,555.3062744,12.36255512,21775.374532,32663.0618,43550.74906,2023,1,"[0670119]",58,51.88235294,51,"670119","JOSEPH MINING INC","",13800,13800,"Final Forfeiture","Forfeited",NA
543,"Kentucky",3,"Unreclaimed",2024,1995,1985,2023,40,29,34.5,5.5,263.08084562,250.91595137,350.0225067,321.9172961,15.07667475,99661.80228,149492.70341,199323.60456,2023,1,"[8607017, 8607018, 8600563]",58,50.43902439,51,"8607017","ICG HAZARD LLC","Haul Road",1230000,1230000,"Active Operations","Bonded",1
548,"Kentucky",5,"Unreclaimed",2024,2013,2002,2023,23,11,17,6,389.3442727,368.66578743,930.8680653,893.811238,16.9188568234,187617.414281,281426.121437,375234.828623,2023,1,"[8480231]",63,51.37142857,51,"8480231","DIXIE FUEL COMPANY LLC","High Splint Strip",198400,198400,"Reclamation Only","Bonded",1
551,"Kentucky",5,"Unreclaimed",2022,2016,2015,2023,10,6,8,2,352.24163725,333.64713013,399.3561707,377.0297119,12.8506936074,104597.226053,156895.839079,209194.452106,2023,1,"[0770074, 0770118, 8770224]",63,50.82692308,50.5,"8770224","EMBER ENERGY LLC","Right Oakley",1929800,1929800,"Surety Reclamation","Bonded",1
552,"Kentucky",2,"Revegetated",2024,2004,2001,2007,24,20,22,2,227.0451203,210.9531065,902.8143563,883.189209,14.318805015,73161.78701,109742.68051,146323.57401,2023,1,"[8480004, 8485327, 8485350]",60,50.25,50,"8485327","MANALAPAN MINING COMPANY INC","WINIFREDE MINE",1709900,1709900,"Final Forfeiture","Forfeited",1
554,"Kentucky",1,"Revegetated",2025,1995,1983,2000,42,30,36,6,113.2106983,107.0670356,381.5731579,368.1216507,13.45150716,31673.72015,47510.58023,63347.4403,2023,1,"[0970089, 8975095]",59,50.08,50,"8975095","STURGEON MINING COMPANY, INC.","STRAIGHT FORK DEEP MINE",0,0,"Permit Released","Released",1
560,"Kentucky",2,"Unreclaimed",2022,2016,2014,2023,11,6,8.5,2.5,177.68365843,166.05003905,364.3308782,350.4292399,13.076992365,46677.57166,70016.35748,93355.14331,2023,1,"[8770122]",61,50.37142857,50,"8770122","KENTUCKY MAY COAL COMPANY INC","OAKLEY CREEK STRIP",0,0,"Permit Released","Released",1
562,"Kentucky",5,"Revegetated",2022,2006,2006,2018,19,16,17.5,1.5,250.19497182,235.86754029,351.8836927,322.2881388,14.3981960282,83238.150334,124857.225506,166476.300668,2023,1,"[8770228]",60,51.28205128,50,"8770228","EMBER ENERGY LLC","",304200,304200,"Surety Reclamation","Bonded",1
565,"Kentucky",7,"Unreclaimed",2022,2008,2006,2023,19,14,16.5,2.5,472.79567915,446.62105599,353.0848005,322.9053882,10.1689562062857,93461.272238,140191.908361,186922.544485,2023,1,"[8770150, 8770228]",58,49.98333333,49.5,"8770228","EMBER ENERGY LLC","",304200,304200,"Surety Reclamation","Bonded",1
575,"Kentucky",2,"Unreclaimed",2024,2010,2001,2022,24,14,19,5,190.97693921,183.72329108,418.7893876,397.81483,16.54336477,83096.50228,124644.75342,166193.00452,2023,1,"[8607020, 8600048, 8605280, 8600546]",59,52.08333333,53,"8600048","LARRY CAUDILL","",2000,2000,"Final Forfeiture","Forfeited",1
577,"Kentucky",2,"Unreclaimed",2024,2004,1990,2018,35,20,27.5,7.5,164.26042981,156.13350574,877.8385864,863.8143943,13.252876305,44972.40093,67458.60139,89944.80185,2023,1,"[8485648, 8480427, 2485075, 8485635]",58,49.53846154,50.5,"8485635","INMET MINING, LLC","",1245800,1245800,"Active Operations","Bonded",NA
580,"Kentucky",1,"Unreclaimed",2024,2004,1989,2018,36,20,28,8,104.8953923,99.51190151,481.337178,470.6010166,10.73616145,18753.16156,28129.74234,37506.32312,2023,1,"[8480429, 8480392]",59,51.10526316,50,"8480392","INMET MINING, LLC","",618800,618800,"Active Operations","Bonded",NA
581,"Kentucky",1,"Unreclaimed",2024,2000,2001,2023,24,24,24,0,62.31829068,60.81764334,544.0611572,521.3429519,22.71820531,51319.09985,76978.64978,102638.1997,2023,1,"[8485634]",61,51.26315789,50,"8485634","INMET MINING, LLC","",285500,285500,"Actively Producing","Bonded",NA
584,"Virginia",1,"Revegetated",2024,1995,1984,1991,41,29,35,6,124.3117228,116.4380963,626.3056693,610.6810506,15.62461872,46474.56735,69711.85103,92949.1347,2016,9,"[3121]",58,51,52.5,"3121","Virginia Partners Limited","",0,0,"Revoked","Forfeited",0
585,"Kentucky",3,"Unreclaimed",2024,2000,1996,2002,29,24,26.5,2.5,277.41057584,262.23885345,921.9562763,905.0424194,11.971776199,62829.99168,94244.98751,125659.98335,2023,1,"[8485630, 8485648]",58,51.1025641,51,"8485630","INMET MINING, LLC","",214800,214800,"Active Operations","Bonded",NA
592,"Kentucky",1,"Unreclaimed",2024,2010,2009,2023,16,14,15,1,137.876818,133.5172602,549.6935918,526.9644581,22.72913375,112772.857,169159.2855,225545.714,2023,1,"[8485634, 8540216]",62,53.4,53,"8485634","INMET MINING, LLC","",285500,285500,"Actively Producing","Bonded",NA
593,"Kentucky",2,"Unreclaimed",2024,2019,2018,2020,7,5,6,1,153.45842887,145.36896805,597.0834797,579.7113278,13.870064635,46394.02402,69591.03603,92788.04805,2023,1,"[8480429]",58,52.04,53,"8480429","BLUEGRASS NATURAL RESOURCES LLC","",1547900,1547900,"Active Operations","Bonded",NA
602,"Kentucky",10,"Unreclaimed",2023,2013,2012,2023,13,10,11.5,1.5,875.08496231,832.84452993,427.994873,398.095418,12.972061523,272382.772086,408574.158115,544765.54421,2023,1,"[4770107, 8770207]",63,51.86666667,52,"8770207","KENTUCKY FUEL CORPORATION","Bull Creek Surface Mine",2272300,2272300,"Surety Reclamation","Bonded",1
